2.827134661105479198e-04,-2.774294611081641517e-03,7.550253230110406466e-04,7.277204769412961086e-03,-4.267071848960753144e-03,-7.641147479166950302e-04,6.259291342413182170e-03,5.326128833079874468e-03,-1.011274089076711138e-02,1.341033410009928942e-03,2.205821371443393141e-03,-2.784055312866157367e-04,-7.945210686258844315e-03,3.791646405085022462e-03,-6.724837718625954752e-03,2.514983233059343241e-03,-9.987383813998232385e-03
2.992612581473650226e-04,-3.728870491153538427e-03,2.637952358882059861e-04,7.035785769907662059e-03,-2.124449573582423787e-03,-1.879756117112158084e-04,1.607956118649451387e-03,2.364261148886503700e-03,-6.462421879010034559e-04,3.328231838562796963e-03,5.947545364532999318e-04,6.978753516451075998e-04,-7.355072060225248225e-03,5.106971306511508095e-03,-4.663314581272719195e-03,7.105981418966247909e-03,-1.179247529455248154e-02
2.000501423503792434e-04,-3.314421795354356715e-03,2.720055478568709486e-04,5.845549500101116999e-03,-2.033642299485734391e-03,-5.143671202483638414e-04,4.847533954849126206e-03,-1.206406097400813037e-03,-4.244302283379903888e-03,1.049841424995400126e-03,8.619604967443337575e-04,2.394194985148941795e-04,-5.952181810983494734e-03,4.840128962350435417e-03,-2.112292164116012436e-03,9.971589650452283501e-03,-1.284220130970566663e-02
-1.979078991646060948e-04,-2.802849400835598272e-03,-2.278708997391497900e-03,1.909083988715435266e-03,7.935379050257462688e-04,-1.441962779344846662e-03,2.424742363290489835e-03,-4.418356961959642171e-03,-8.315552663657851257e-03,3.549740631674209047e-03,-2.374022687906277886e-03,4.201860150608711236e-03,-7.644421731695372896e-03,1.004693431535591888e-02,-9.548076126064534638e-03,2.229275547863696777e-02,-1.930592248819145221e-02
-2.281247025071064284e-04,-3.838436594316453881e-03,-2.847115759265075614e-03,-1.861837460556297827e-03,2.619326595747588794e-03,-9.470715962687233742e-04,3.552162880885046097e-03,-1.821910589945818044e-03,-1.245022898466841693e-02,6.487643685086289316e-03,-2.632342747720483808e-03,6.347682607744899869e-03,-8.072017825377211797e-03,5.027597522615064908e-03,-9.398599387333133118e-03,2.185830894316605211e-02,-1.912890384939705188e-02
7.392377757658257508e-06,-5.555199667864932876e-04,-6.315177150985692642e-03,-9.577592646358129569e-03,2.324203292675578543e-04,-7.254690319528017163e-03,1.247327278481580662e-02,5.622463977800231912e-04,-3.180474933050939090e-02,6.384654716847402642e-03,-3.532354374854817353e-04,5.734432290666546632e-03,-1.994786492417417734e-02,1.562887330631156091e-02,-2.859416285208277522e-02,3.506087633655773778e-02,-3.213216109478695542e-02
1.246835751318106373e-04,-4.543960636546880518e-04,-1.036316828262543940e-02,-2.883793231492651210e-02,2.818685597395606968e-03,-1.239884179430085845e-02,1.107640949075805285e-02,-1.133709637833284732e-02,-3.202751557650527353e-02,1.289782509228698873e-02,-1.310314023746362612e-02,1.639184968478612538e-03,-1.440380806162115668e-02,1.632707643058714866e-02,-2.594329158686704134e-02,3.484973941124147601e-02,-2.508441967172029413e-02
3.306285604735725425e-03,8.774685413527728503e-03,-1.607299187155523598e-02,-4.043752188577227902e-02,8.977103482608689289e-03,-7.230832941363125876e-03,3.760266312787108670e-03,7.303471890050231181e-03,-2.048377621546302110e-02,1.295688077750138147e-02,-2.440680837010952061e-03,1.121160995694325986e-02,-1.600672493646326799e-02,2.250997675044994970e-02,-3.356382322797711593e-02,3.144560859098066014e-02,-2.076359796334808008e-02
5.882184706741555406e-03,1.346558369510419961e-02,-1.584933349864986463e-02,-4.586640620094554338e-02,1.535666129234276520e-02,-7.143804641189049898e-03,-8.034249407552955611e-04,2.466832319465753556e-02,-1.377498232260580130e-02,8.121720268329966561e-03,-8.973583974082593052e-04,6.156583986631749585e-03,-1.805222616640690322e-02,1.536385863262895377e-02,-3.569761917638553800e-02,2.025044627162728844e-02,-1.943117896479108070e-02
1.159924697014686791e-02,1.269196211436844982e-02,-1.436482560478483973e-02,-3.738056063920470323e-02,1.212365888196284720e-02,-4.887112333010035876e-04,3.181101383585612364e-04,3.381251951279857365e-02,-7.498615714224345606e-03,7.848711167916673156e-03,-9.594649323934884141e-04,4.965615907181504009e-03,-1.866624887987012107e-02,8.672048914387520471e-03,-2.801097042300657383e-02,1.040825642530152258e-02,-1.364348145942343923e-02
1.572363559930546259e-02,1.207188991672517031e-02,-1.327699542308178465e-02,-3.360933619513144927e-02,1.066995614345202931e-02,1.394078113121706593e-04,-1.109423072046622038e-04,3.553991089351619947e-02,-6.329163606859099060e-03,7.027569133979756980e-03,-5.700146748250832724e-04,3.779323058061637326e-03,-1.683809361556705408e-02,5.460167211147605622e-03,-2.484435679146852760e-02,6.656863820460824990e-03,-1.202469107523902909e-02
1.975106147679173488e-02,9.748560120591517539e-03,-1.023629891439845237e-02,-2.254344531998719176e-02,6.231830204148843498e-03,1.274168727033552721e-03,1.605907811097516576e-03,3.076114604349303172e-02,-4.044896722259127587e-03,4.115688599599748483e-03,5.871159142766582120e-04,2.319756197145606338e-03,-1.336467224799938944e-02,3.866681074106770918e-03,-1.785643962859507702e-02,2.588062734541385530e-03,-9.307816864224757736e-03
2.069063754474491715e-02,8.296777588799169115e-03,-8.959557858700645250e-03,-1.827997443330346347e-02,4.165795611836852798e-03,1.549145701678574221e-03,1.862194822383205764e-03,2.986953332460392033e-02,-2.391587259580724243e-03,3.163936357129963628e-03,9.569601393448576732e-04,2.153384576823443551e-03,-1.166615177635055463e-02,1.624047723754268313e-03,-1.434056209073974325e-02,-3.300398096226541317e-05,-7.478944634937831001e-03
2.720329472807172730e-02,6.621544300492667248e-03,-4.303139303962726613e-03,-5.481768495324806055e-03,-4.801110624988456422e-04,1.087433380016008958e-03,3.223116457391863362e-03,2.365478575176513734e-02,-2.896738434865013621e-03,-1.566810394816550408e-03,1.809599741977547171e-03,-1.180577844946099236e-05,-7.577504092152757310e-03,5.954617204645694427e-04,-7.068624732105764814e-03,-4.942589623651389048e-03,-5.064194101231126940e-03
2.816675983232602709e-02,6.125520158931350469e-03,-2.914690284940790743e-03,-1.237064722490052986e-03,-1.625940251904093269e-03,5.015185675907635112e-04,3.679450476794257196e-03,1.977455535793635338e-02,-3.549515303928372102e-03,-2.959025053321915136e-03,2.680159612335457180e-03,-1.021236709417108843e-03,-5.445767594525178015e-03,1.120735990341134710e-03,-5.324875859070490706e-03,-5.708920271183665941e-03,-4.899830711811444840e-03
2.598971986869273720e-02,4.825777193212489255e-03,-1.251066591004261052e-03,5.568519815032438314e-04,-1.562132432668573209e-03,-1.852724077305512290e-03,4.633709475502567621e-03,1.774265040987898709e-02,-6.243963309938482809e-03,-5.000877858757684681e-03,1.902360962811112163e-03,-9.657727893312642456e-04,-5.343419588579961972e-03,8.878786963071668044e-04,-4.971054915845461025e-03,-4.417475459370163136e-03,-7.115791107790128169e-03
2.643735744658319564e-02,5.350806614687735226e-03,-1.070841783327539879e-03,3.144888475904445389e-03,-2.603295029922155727e-03,-1.188994522118147213e-04,4.149546974840355625e-03,1.639856041745832438e-02,-4.316381354076824495e-03,-3.989871154013017486e-03,2.495132220851282306e-03,-1.694062214662820157e-03,-4.016441987827660751e-03,1.158083354133981327e-03,-3.106277179199034254e-03,-6.433788630272417770e-03,-4.199136536765802827e-03
2.351037120556326993e-02,4.905166508534826962e-03,1.633716159815584495e-04,4.772553181868424525e-03,-2.190747098813981136e-03,-6.008599082598712043e-04,4.745091748203525937e-03,1.546266498003255607e-02,-5.760489649620951363e-03,-5.292496061637274977e-03,1.456978895986117597e-03,-2.777411579468240348e-03,-3.883707918378706981e-03,9.093503760102018829e-04,-2.519741631287966167e-03,-6.440529639306497890e-03,-5.433046403686711198e-03
2.306009793722394591e-02,5.020127652772396129e-03,-7.548689730135552632e-04,4.640431549443389640e-03,-3.317710555445762058e-03,9.653879673184449133e-04,3.224605536169454501e-03,1.384235565810419157e-02,-2.571607889301619817e-03,-3.332795666292095223e-03,2.590173376014411749e-03,-1.877062776227072941e-03,-2.689467838023350005e-03,9.827375095111281871e-04,-1.454145791767071831e-03,-7.280044352494944963e-03,-2.001679433314339836e-03
2.046910237017339831e-02,4.957124796528115419e-03,-2.941475331644028465e-04,5.649101074247667165e-03,-3.529679978153741574e-03,1.439957263926296355e-03,3.010279880708604389e-03,1.342572686162069734e-02,-2.223181092845586543e-03,-3.507213517678223983e-03,2.493794634130536841e-03,-2.310705933466974862e-03,-2.255156309843203092e-03,6.728924333398637967e-04,-4.890981227759890132e-04,-8.337570852351944978e-03,-1.158545588513884735e-03
1.771017380742598291e-02,4.200776002277351734e-03,-5.019468599487626661e-04,4.107710825069030118e-03,-3.008447932298978500e-03,8.942568635997065691e-04,2.509374431881409954e-03,1.072917658108115888e-02,-2.592411541950749229e-03,-2.638232122143751614e-03,1.953238998892473013e-03,-1.586551710401192796e-03,-2.257923894080695118e-03,1.143414820637543745e-03,-1.158675380931961391e-03,-5.733801249489267095e-03,-1.580397514493650469e-03
1.486293187230046560e-02,4.402328657370476253e-03,-8.985065582254514384e-05,5.702637687699465933e-03,-3.189602188542772256e-03,1.299724739155076704e-03,2.525254458197124987e-03,1.125241852288125233e-02,-2.132609021070934214e-03,-2.881405726655536167e-03,2.267897301890601115e-03,-1.950136668926147430e-03,-1.832010988879735061e-03,6.720542906686275677e-04,-2.840957294710319699e-04,-7.265785696318412083e-03,-7.437927083019738863e-04
1.186551513132296648e-02,3.677937372029147986e-03,-1.447492681259502408e-04,4.120952179530932430e-03,-2.697733059236969398e-03,7.031555674117775153e-04,2.050774314970066087e-03,8.841814548321802816e-03,-2.800541048541502123e-03,-2.145674202867162064e-03,1.677322873023094109e-03,-1.574073338152246490e-03,-1.851688559652858767e-03,1.062944132622300423e-03,-1.022662122018962345e-03,-4.770139180550503864e-03,-1.567441033200926313e-03
9.415679967743695658e-03,3.570316524094164796e-03,-5.341462136352105469e-05,4.649365325076065814e-03,-2.672295471195980550e-03,8.204734513497374815e-04,2.128272590603251697e-03,8.876622147279897290e-03,-2.902546156148393466e-03,-2.255973415419905165e-03,2.014592046423637449e-03,-1.571905699236309222e-03,-1.540734430905953047e-03,6.037973360167227938e-04,-7.311140725574541248e-04,-5.085189384779935720e-03,-1.356356020627180487e-03
6.907285938411810919e-03,3.312710842178328771e-03,-1.749942947986896899e-05,5.324838188149604544e-03,-3.002944219634290802e-03,2.728816528316370480e-04,3.282844816762341827e-03,9.566235138922723341e-03,-5.894185784728085166e-03,-2.849154652596720162e-03,2.128939637199258033e-03,-1.594667196515694909e-03,-2.528210274170719900e-03,9.030492068660726183e-04,-1.914960687447476604e-03,-3.831321985097898598e-03,-2.702127618874347516e-03
4.484272314785246565e-03,3.054662372481188777e-03,2.514242317650567282e-04,6.009751635212968839e-03,-3.320361639175964732e-03,3.140854366122976119e-04,4.466501954641793892e-03,1.039261586877066566e-02,-9.085171081389564751e-03,-3.396473152226007954e-03,2.604163639564089239e-03,-1.214765394660184336e-03,-3.396738524597783457e-03,7.590909155588272368e-04,-2.806667237716562683e-03,-2.904216248438479687e-03,-4.351605375602529691e-03
2.036284099280988996e-03,1.747096935770796203e-03,-4.273519124510252135e-05,1.590992506460216921e-03,-1.275008790953632235e-03,7.108952612016171011e-04,8.278978330076998925e-04,3.376138194982714318e-03,-5.578635569758928379e-04,-1.603034435866814789e-04,4.384762194172714422e-04,-7.303058997943781072e-04,-1.165893028074959335e-03,9.074474173454575915e-04,-5.607555874044993028e-04,-1.865332729672170269e-03,-5.343788157122524767e-04
1.371351401002102437e-03,7.874433605349591761e-04,-1.349458298885919318e-04,1.353963753175698803e-03,-1.101883803256103458e-03,3.318920200049715018e-05,1.003772228027894958e-03,1.766532302335771781e-03,-1.729260858377082996e-03,-1.530792143182077960e-03,6.079530423255198775e-04,-9.365186409870850321e-04,4.584116103427313647e-04,-1.094209571388188133e-03,1.438930174876367667e-03,-3.238488198508191526e-03,1.073749862474424922e-03
4.212144316181548414e-04,-1.022866372694502743e-03,4.705011524744020417e-04,-1.678027693968691877e-03,1.009961279152401257e-03,-7.099975889135613349e-04,-1.603978757817358443e-04,-2.804721786990707448e-03,-1.053833038339716579e-04,1.724643079479738642e-03,-2.282011635624985681e-06,-1.255376034946973154e-03,1.155515521516791095e-03,-3.407189940366547464e-04,5.917256086102523410e-04,6.351836378070264792e-04,7.987686373279638888e-04
1.045959665107227057e-03,-1.247594092819979007e-03,4.126856899795331270e-04,-1.579847286342634825e-03,5.406470416328095071e-04,-1.697000066902864699e-03,-4.265244875393815445e-04,-1.895240339303224698e-03,-3.010646001395871443e-04,-2.406225458274611248e-04,-3.576726280349911595e-04,9.304923782665393966e-04,5.543447669720427511e-04,-5.825796846259627534e-04,5.403220391766339504e-05,2.001721679874124155e-03,2.285606068090436532e-04
2.450759747761567346e-03,-2.654408882138889741e-03,4.625720195370413798e-04,-4.323891474010492161e-03,1.609989056138382175e-03,3.092223130292224312e-05,-8.383853315337735012e-04,-6.646141095302102522e-03,8.693158186374047797e-04,1.022640480019234438e-03,-7.055822007367000027e-04,7.912050914924181454e-04,1.479154210201317826e-03,-1.156088015583476561e-03,1.441676918959419653e-03,2.112368280045409056e-03,1.078491482420731399e-03
4.160034690802966000e-03,-4.548557997683487855e-03,2.322007875398307726e-04,-6.324819807959029296e-03,3.439115575322878281e-03,-1.728652301486095647e-03,-1.281205054576072281e-03,-9.824960652821167553e-03,2.758178692026257064e-03,2.649678709160240009e-03,-2.301569223656472520e-03,2.183577444229594430e-03,2.603757256218515101e-03,-1.894748296566692997e-03,1.615217332688634409e-03,5.897615861448398875e-03,1.739418492230305731e-03
6.802469519321536519e-03,-3.658336395930520020e-03,2.340008120323897034e-04,-6.011487759234734364e-03,1.853652501261906669e-03,-1.939414109865430103e-03,-1.591699648467816792e-03,-8.026700203630977859e-03,1.683599975189504485e-03,1.587566706207323630e-03,-9.705279928368839952e-04,7.845003524525228289e-04,3.634348955922859885e-03,-1.741159672282517135e-03,1.456019407053957618e-03,3.063270688427132890e-03,3.076032906826814406e-03
9.360141163547306548e-03,-4.005616730109201433e-03,7.464616550084331474e-04,-7.186760986445034534e-03,2.708242049830404587e-03,-1.656672295466723229e-03,-1.075749330371764860e-03,-9.703487053203325649e-03,1.857546953894973710e-03,1.552283989682746784e-03,-1.627348529423922269e-03,5.425515258325870572e-04,2.977228712524975819e-03,-1.565313647193218105e-03,2.058109972030667135e-03,3.714497349682546138e-03,2.386098357254149132e-03
1.199347284510001582e-02,-4.504182099685298014e-03,9.028947463993223458e-04,-8.426287259990556180e-03,2.809680096061673536e-03,-2.074498364076216364e-03,-1.306357759390885205e-03,-1.077417773101893225e-02,2.066515400871151917e-03,1.800856435944024354e-03,-1.674880623016257192e-03,1.021728020000347041e-03,3.612509349384491683e-03,-1.972535373466247598e-03,2.554085676593408679e-03,3.938549457133891027e-03,2.958344054512211923e-03
1.450847765212001303e-02,-4.644512001885440534e-03,1.306303412132801605e-03,-9.843730777860838430e-03,3.292927967420536221e-03,-2.486498820264624200e-03,-1.115661735287141500e-03,-1.163788050916641885e-02,1.965466294285508637e-03,1.921957628911205411e-03,-2.101615587201799158e-03,1.379640547313710748e-03,3.471437804547230013e-03,-1.993389347219382511e-03,2.984493362877346182e-03,4.525420207807400244e-03,2.561615726031409631e-03
1.594299304727039499e-02,-4.694197914140251122e-03,1.178925651590773029e-03,-1.024737648646000844e-02,3.079086628416660698e-03,-2.511090257951216487e-03,-1.608018245246301253e-03,-1.186430800053018923e-02,2.606316214208826473e-03,2.147406155152313013e-03,-2.207096965345107641e-03,1.551904115588042827e-03,4.030726417422601793e-03,-2.024828872934634084e-03,3.260274366647959460e-03,4.380275132761444513e-03,3.335652707190966092e-03
1.845398128815520233e-02,-4.673383873815037393e-03,1.957525954616331620e-03,-1.230184731916323521e-02,4.241556419633329446e-03,-1.590674867083942011e-03,-4.670589180465497094e-04,-1.328863586018546629e-02,1.908432142185306551e-03,2.878233100688864805e-03,-2.356940794077319167e-03,5.802237925681048326e-04,4.793491684324732716e-03,-8.920176327925914868e-04,3.456410556293121415e-03,4.751935109497768157e-03,2.484356820426940424e-03
1.898222507080506508e-02,-5.214955596800356814e-03,5.346550705667341336e-05,-1.267441406712526385e-02,4.083595807883968684e-03,1.453216059164555863e-03,-1.320168206896993931e-03,-1.769279958895773885e-02,4.780470158527014204e-04,6.281479765668068413e-03,-3.377832319024395760e-03,-7.417807985571742060e-04,5.823617669301894839e-03,1.216836598327455726e-03,-2.931263997025122976e-03,1.505519690509355205e-02,-4.757252450573432739e-03
2.183097074906624122e-02,-5.331119510729969216e-03,1.699092653980471693e-03,-1.589654015974075255e-02,4.746767840163776918e-03,-2.074784867888852889e-03,-2.616111513840380792e-03,-1.777876425060401916e-02,2.884907783699638094e-03,4.843808519417285019e-03,-2.697240708547573099e-03,1.044524659703841268e-03,7.757458748944748295e-03,-1.455718444353913633e-03,3.061548398062849483e-03,8.282861791176035146e-03,1.743538895001107069e-03
2.077298934817008516e-02,-3.882707797078070646e-03,-1.003792748817677665e-03,-1.733352751644496800e-02,8.794118243231299759e-03,-1.711378292503800043e-04,1.099516503015960517e-03,-2.570596801948097851e-02,-1.897034088168633769e-03,5.316555265083028163e-03,-8.422807090286756407e-03,1.176710073939428013e-03,5.151172793301424420e-03,1.132102180215702192e-02,-1.078080326150430632e-02,2.309643021585837397e-02,-7.145885610233552315e-03
2.167986409794826763e-02,-3.948519813040574263e-03,4.253868358594475353e-03,-2.545344889113637307e-02,9.778145427189825420e-03,-5.564975443982733173e-03,-1.192856668050899273e-03,-2.339020523479413277e-02,2.401826941335047805e-03,3.501904872160406523e-03,-6.066408011887066548e-03,4.574284475904227994e-03,8.617433938118770897e-03,2.595907762820641885e-03,8.719220857016421120e-03,2.369569877119896001e-03,7.643637695335584251e-03
1.690672295010333531e-02,-7.727716360579720304e-04,3.199931403814504013e-03,-3.002356413937150650e-02,1.507687672325097247e-02,-7.757553210377351322e-03,5.627185827149271645e-03,-3.068143623378945944e-02,-8.483948776819469698e-03,4.443965071421906825e-03,-1.102323445960772148e-02,1.051465633974044307e-02,6.340893297068543816e-04,1.887678094710057430e-02,-4.298770782652876037e-03,1.615919230232593096e-02,-4.178406455404933342e-03
3.898763337391024375e-03,5.295903858213569897e-03,8.578363155125966200e-03,-6.366697238104225554e-02,2.786993546124384713e-02,-1.950117575984613300e-02,8.290319801659113211e-03,-4.847176804504726988e-02,-2.984034365652513468e-02,1.509103864208976610e-02,-2.068681245300848029e-02,2.357164079995843417e-02,-2.696411041547162532e-03,3.546490568919805769e-02,6.980980927197208679e-04,9.453189802448315124e-03,5.035768037652259277e-03
-1.549597522529605085e-03,4.779752190639016685e-03,9.288716442103946147e-03,-8.599124066348956541e-02,3.168198931914214395e-02,-2.397479403044004698e-02,-5.183598104770986356e-03,-5.901226446114819085e-02,-4.326430066301033273e-02,2.509796379451844847e-02,-3.069745830424132002e-02,2.447706532560165252e-02,-8.418492843325246300e-04,3.261537067859585082e-02,1.542420179841170330e-02,3.546820344656711598e-03,1.407115585934153555e-02
-2.484516070937612536e-03,4.908889749323594974e-03,2.847755255226518947e-04,-7.900104434604454662e-02,2.539442588017965657e-02,-2.490129883990812448e-02,-3.218808471931726856e-03,-5.505034114523496558e-02,-7.315304833624038106e-02,2.931935569452634796e-02,-3.316532604861630734e-02,2.626524483189799503e-02,-1.540631485454626963e-02,3.272815673977719914e-02,-1.200684163816667302e-02,9.458102615193537954e-03,2.233826028132702632e-02
-3.142084408748106283e-04,3.077720423709339684e-03,5.047448826530910940e-03,-6.685101060377930671e-02,1.848575820740091039e-02,-2.044634641294905408e-02,3.870381988107133003e-03,-4.940815439878006726e-02,-7.279328859834073573e-02,1.982013103715316374e-02,-2.545171088888637662e-02,1.973805922167458371e-02,-1.694362695155629886e-02,1.656270605644329097e-02,-9.876527063825982222e-03,1.501030292457276481e-03,1.783308493345879542e-02
-6.849938783630016422e-04,1.379877566240355225e-03,2.094118137231930962e-03,-5.207452437231685494e-02,1.713661833916405378e-02,-1.927981578806942445e-02,1.173360318864471660e-02,-2.650323253130827325e-02,-7.286359138586266659e-02,2.230087239551567860e-02,-2.228242257853868188e-02,1.518695402131152276e-02,-1.826637908801653082e-02,3.712746874219133297e-02,-1.107030929026116620e-02,1.524896835268814942e-02,7.823035095743292519e-03
-9.050268563105877233e-04,3.260730883477447762e-03,-2.261203308002026485e-03,-4.149295385951985715e-02,1.574904861790017707e-02,-2.129975172244638962e-02,1.029661072059968874e-02,-2.845026411931287844e-02,-6.139804488919034520e-02,2.406682143506872623e-02,-1.922241590381172649e-02,1.731443893861078775e-02,-1.958136617317594516e-02,4.556280284383371765e-02,-2.288259053575213142e-02,2.258605922305422301e-02,5.408604614010155236e-03
-6.294898691150745086e-04,4.527412038823226507e-03,-3.600808599428812623e-03,-2.497823473295627747e-02,8.243460444502382148e-03,-2.021478214591715047e-02,1.052260507001114009e-02,-2.011859218327803275e-02,-4.818898614041468992e-02,1.936520170661120213e-02,-1.420201595221391375e-02,1.376973920424795148e-02,-2.480712040569328300e-02,4.543090987915215928e-02,-3.085646934886180151e-02,2.761241799133710290e-02,-1.029314004780093085e-02
-1.522466491196328338e-04,5.056062722926665635e-03,-4.199289180822093556e-03,-1.641115252213573225e-02,1.886527029666184045e-03,-1.738045785938635568e-02,1.322654812355503369e-02,-1.272938247621552971e-02,-3.605323746124144968e-02,1.265022627629478792e-02,-1.361845446135786196e-02,1.062474544516282295e-02,-2.084338103532238501e-02,3.761115100336137607e-02,-2.583965659035021914e-02,2.320744467415310555e-02,-1.474583627317739738e-02
-8.454852664160317460e-05,6.258067274294528901e-03,-2.670403364629801192e-03,-7.231913125610939588e-03,-3.901043470979232482e-03,-1.289775696078649357e-02,1.436795108551919622e-02,-8.817235824008900699e-03,-2.234209302297472666e-02,9.272545791161896506e-03,-9.169183763167693124e-03,6.583327911774885556e-03,-1.442151015019128152e-02,2.832929337219535285e-02,-1.158894874354877980e-02,1.685373958866524802e-02,-1.768502658977897518e-02
-1.979272505229646550e-04,7.145041622802491416e-03,-1.797573249643080956e-03,-4.150094365434538538e-03,-7.988927184014844862e-03,-6.161609733915969847e-03,1.798583844487709402e-02,5.199438680468870290e-03,-4.862853381398625670e-03,1.789112532767955658e-03,-3.481918502540632017e-03,-2.195507657775727737e-03,-3.580955026855661173e-03,3.820313804366504053e-03,-5.711447208213087752e-04,1.136299836894779508e-02,-1.842398698971389401e-02
-4.546773143286847278e-04,8.204007606109557649e-03,-1.154176282571428092e-03,-6.337312202397782021e-03,-1.074786273510076363e-02,-4.071485454703517581e-03,2.142176918559651408e-02,1.341067287373246854e-02,-4.709448820082297836e-03,-1.847576998732620773e-03,-2.429256067606684437e-03,-2.372506312390549980e-03,-2.945906191378589497e-03,-3.940712178220630822e-03,4.206634201027782856e-03,5.765992012633192401e-03,-9.424559911525109621e-03
-6.370150836310555301e-04,9.128367499865848445e-03,-8.656975010901121282e-04,-3.803333785441976103e-03,-1.178680836958151748e-02,-1.352826164488391556e-03,1.584120026962460015e-02,1.647708538600355793e-02,-8.631793274933829627e-03,2.735920141833656991e-03,-6.035777765502481698e-03,-7.045652502767541696e-04,-6.216955625968108648e-03,5.534829811477593895e-04,7.207787701213114705e-03,4.546287209682736328e-04,-6.505628487020690548e-04
