2.816675983232603403e-02,6.125520158931341795e-03,-2.914690284940767758e-03,-1.237064722489954324e-03,-1.625940251904102376e-03
2.598971986869274414e-02,4.825777193212482316e-03,-1.251066591004240886e-03,5.568519815031616488e-04,-1.562132432668582750e-03
2.643735744658320258e-02,5.350806614687729154e-03,-1.070841783327520797e-03,3.144888475904517814e-03,-2.603295029922106287e-03
2.351037120556327339e-02,4.905166508534821758e-03,1.633716159815761220e-04,4.772553181868395035e-03,-2.190747098813911314e-03
2.306009793722394591e-02,5.020127652772390058e-03,-7.548689730135395423e-04,4.640431549443558776e-03,-3.317710555445691368e-03
2.046910237017339831e-02,4.957124796528109348e-03,-2.941475331643877218e-04,5.649101074247870127e-03,-3.529679978153637925e-03
1.771017380742597597e-02,4.200776002277346530e-03,-5.019468599487490051e-04,4.107710825069158488e-03,-3.008447932298904341e-03
1.486293187230046907e-02,4.402328657370471916e-03,-8.985065582253438314e-05,5.702637687699655018e-03,-3.189602188542691157e-03
1.186551513132296648e-02,3.677937372029143649e-03,-1.447492681259415943e-04,4.120952179531039983e-03,-2.697733059236916923e-03
9.415679967743697393e-03,3.570316524094162194e-03,-5.341462136351356692e-05,4.649365325076169030e-03,-2.672295471195918967e-03
6.907285938411811786e-03,3.312710842178326169e-03,-1.749942947986307364e-05,5.324838188149614085e-03,-3.002944219634230520e-03
4.484272314785247432e-03,3.054662372481187042e-03,2.514242317650603061e-04,6.009751635212897715e-03,-3.320361639175902282e-03
2.036284099280989430e-03,1.747096935770795986e-03,-4.273519124510063755e-05,1.590992506460253567e-03,-1.275008790953601661e-03
1.371351401002102437e-03,7.874433605349589593e-04,-1.349458298885908476e-04,1.353963753175727210e-03,-1.101883803256094784e-03
4.212144316181548956e-04,-1.022866372694502960e-03,4.705011524744021501e-04,-1.678027693968748690e-03,1.009961279152380223e-03
1.045959665107227057e-03,-1.247594092819979223e-03,4.126856899795333980e-04,-1.579847286342716140e-03,5.406470416327660306e-04
2.450759747761567780e-03,-2.654408882138891042e-03,4.625720195370422471e-04,-4.323891474010551142e-03,1.609989056138354420e-03
4.160034690802966000e-03,-4.548557997683486988e-03,2.322007875398323447e-04,-6.324819807959162002e-03,3.439115575322816264e-03
6.802469519321536519e-03,-3.658336395930522622e-03,2.340008120323930373e-04,-6.011487759234809825e-03,1.853652501261837931e-03
9.360141163547311752e-03,-4.005616730109203168e-03,7.464616550084381347e-04,-7.186760986445142087e-03,2.708242049830341270e-03
1.199347284510001756e-02,-4.504182099685301484e-03,9.028947463993287426e-04,-8.426287259990674142e-03,2.809680096061591571e-03
1.450847765212001303e-02,-4.644512001885445739e-03,1.306303412132809195e-03,-9.843730777860991085e-03,3.292927967420439077e-03
1.594299304727039499e-02,-4.694197914140255459e-03,1.178925651590783004e-03,-1.024737648646015242e-02,3.079086628416565288e-03
1.845398128815519886e-02,-4.673383873815045199e-03,1.957525954616342895e-03,-1.230184731916335317e-02,4.241556419633230567e-03
1.898222507080506855e-02,-5.214955596800362886e-03,5.346550705668451966e-05,-1.267441406712563508e-02,4.083595807884017256e-03
2.183097074906623775e-02,-5.331119510729975287e-03,1.699092653980485354e-03,-1.589654015974094337e-02,4.746767840163654620e-03
2.077298934817008516e-02,-3.882707797078075417e-03,-1.003792748817662920e-03,-1.733352751644571740e-02,8.794118243231355270e-03
2.167986409794827110e-02,-3.948519813040579467e-03,4.253868358594490966e-03,-2.545344889113659859e-02,9.778145427189483679e-03
1.690672295010333878e-02,-7.727716360579779935e-04,3.199931403814521361e-03,-3.002356413937263060e-02,1.507687672325070879e-02
3.898763337391024375e-03,5.295903858213571631e-03,8.578363155125981812e-03,-6.366697238104425394e-02,2.786993546124286181e-02
-1.549597522529605302e-03,4.779752190639021021e-03,9.288716442103963494e-03,-8.599124066349163320e-02,3.168198931914062433e-02
-2.484516070937613837e-03,4.908889749323605382e-03,2.847755255226684830e-04,-7.900104434604704462e-02,2.539442588017802940e-02
-3.142084408748107910e-04,3.077720423709348792e-03,5.047448826530922215e-03,-6.685101060378149940e-02,1.848575820739946710e-02
-6.849938783630019675e-04,1.379877566240364766e-03,2.094118137231941370e-03,-5.207452437231913089e-02,1.713661833916286376e-02
-9.050268563105877233e-04,3.260730883477457303e-03,-2.261203308002013909e-03,-4.149295385952215393e-02,1.574904861789920910e-02
-6.294898691150745086e-04,4.527412038823230844e-03,-3.600808599428801781e-03,-2.497823473295837649e-02,8.243460444501750709e-03
-1.522466491196328880e-04,5.056062722926669972e-03,-4.199289180822084883e-03,-1.641115252213749473e-02,1.886527029665767278e-03
-8.454852664160321526e-05,6.258067274294530635e-03,-2.670403364629793819e-03,-7.231913125612228488e-03,-3.901043470979378199e-03
-1.979272505229646550e-04,7.145041622802492283e-03,-1.797573249643076186e-03,-4.150094365435167375e-03,-7.988927184014851801e-03
-4.546773143286848362e-04,8.204007606109559383e-03,-1.154176282571424622e-03,-6.337312202398128966e-03,-1.074786273510085731e-02
-6.370150836310556385e-04,9.128367499865848445e-03,-8.656975010901082250e-04,-3.803333785442167790e-03,-1.178680836958157993e-02
-6.194777135500649599e-04,8.912440878230409175e-03,-6.112419990171590349e-04,-2.018648670459494837e-03,-1.034922655329522344e-02
-5.455787027543563487e-04,7.044790343790391547e-03,-1.246045030771991170e-03,3.030430461572648239e-04,-5.309296861317255173e-03
-3.993508922762459756e-04,4.237398671469779811e-03,-9.601866146844674141e-04,-2.738132668951269596e-04,-1.835319296215086066e-03
1.574383140785442364e-02,-2.247222893567093907e-04,1.433719203049038920e-04,-1.396136087651509393e-03,-4.285012272945334781e-04
1.574478157879608681e-02,-2.246456228376077842e-04,1.421910158494735970e-04,-1.397440372931755366e-03,-4.283682832182304865e-04
1.574309927218444857e-02,-2.248964969291022335e-04,1.441564597550176329e-04,-1.399771260042825339e-03,-4.281674544077279936e-04
1.574498501452386776e-02,-2.246869046368200537e-04,1.420102022991254534e-04,-1.396064092398322095e-03,-4.285692866517813141e-04
1.574162523125711283e-02,-2.252854292239279748e-04,1.454745447656329504e-04,-1.397492005529969022e-03,-4.283786364840545184e-04
1.574521929406510687e-02,-2.250473555031291340e-04,1.421954157450233854e-04,-1.400584463790096679e-03,-4.280427261887093235e-04
1.574280461472482920e-02,-2.254088896617993567e-04,1.441859765664036330e-04,-1.397385247210679348e-03,-4.282950332460092220e-04
1.574806592733745542e-02,-2.234091622920799096e-04,1.396732566801560415e-04,-1.392980533929515661e-03,-4.294440302550723903e-04
1.574390961609668446e-02,-2.248992203767810627e-04,1.433716472782274837e-04,-1.397816150044000304e-03,-4.283274070858366050e-04
1.575250221800968825e-02,-2.204246217427889695e-04,1.348587518215623783e-04,-1.399565870840331020e-03,-4.289265351591020300e-04
1.574625330487704547e-02,-2.232729931141432488e-04,1.404671671600104112e-04,-1.395285647559261653e-03,-4.290225277106207388e-04
1.574605873322610164e-02,-2.230958460143007743e-04,1.405166788776550271e-04,-1.395015867546078913e-03,-4.290229250955035511e-04
1.573554059982957415e-02,-2.300358008309911096e-04,1.523406993375338683e-04,-1.405609152417322408e-03,-4.263630824654379313e-04
1.574359206538336955e-02,-2.258707186017706761e-04,1.442616170134348585e-04,-1.401322235078823145e-03,-4.277495248333242073e-04
1.575092791670138284e-02,-2.205554081237417433e-04,1.355527273909837554e-04,-1.387084152423062686e-03,-4.307493184355608165e-04
1.573621294823870920e-02,-2.308334589579086012e-04,1.537181811986973576e-04,-1.409974822155150419e-03,-4.254898862392270022e-04
1.574543370067713402e-02,-2.287373604881395178e-04,1.461718864417349366e-04,-1.399115857371132678e-03,-4.274587619205359127e-04
1.574721428837182191e-02,-2.255809296576337440e-04,1.426777231164788216e-04,-1.396192750633250311e-03,-4.287522399888402331e-04
1.574708210449531770e-02,-2.219581508247937265e-04,1.405685099851175447e-04,-1.392300542944931163e-03,-4.293835429528247141e-04
1.574799039945992338e-02,-2.210718082048414692e-04,1.392742223948174548e-04,-1.390540938568681113e-03,-4.294629816329668904e-04
1.574664418690380902e-02,-2.247384276378171816e-04,1.432441368243075528e-04,-1.394801203514791374e-03,-4.266550862631592273e-04
1.574539323474724237e-02,-2.299702226991550108e-04,1.479026911767142999e-04,-1.400148567356046406e-03,-4.312790964590776117e-04
1.574612959810840415e-02,-2.240550273674435659e-04,1.411728267409995087e-04,-1.394995057297161592e-03,-4.314678491852181230e-04
1.574717523306530878e-02,-2.273608681452276539e-04,1.474733850974220117e-04,-1.402286238859175912e-03,-4.243333560320338696e-04
1.574585241549883441e-02,-2.216501331329619510e-04,1.402893401954579159e-04,-1.392770692302633612e-03,-4.314346179962956474e-04
1.574680512747246575e-02,-2.263385825459042835e-04,1.465530205335634608e-04,-1.401754964011138558e-03,-4.285263646541242078e-04
1.574088404145649114e-02,-2.169542801506750345e-04,1.326799690568124094e-04,-1.388341624746805688e-03,-4.316656607996829519e-04
1.574523783435262739e-02,-2.246262813975701900e-04,1.431994000372533457e-04,-1.395819690893471306e-03,-4.289206157221862967e-04
1.574519606155216564e-02,-2.251801190276911412e-04,1.446505841217725634e-04,-1.396608491380705143e-03,-4.288256359526886508e-04
1.574275688264006878e-02,-2.219739077761216444e-04,1.392106978535199698e-04,-1.393179822227562110e-03,-4.293710079200555138e-04
1.574321152230280171e-02,-2.224520766452093483e-04,1.396437110099726367e-04,-1.393641674888092827e-03,-4.291466163404880196e-04
1.575256255918092499e-02,-2.321097246236517551e-04,1.560624898654869308e-04,-1.407173980300037821e-03,-4.270002382879317833e-04
1.574205457949104381e-02,-2.215827215726758038e-04,1.378953512871962926e-04,-1.394619008810913524e-03,-4.290384051783951427e-04
1.574657461338998740e-02,-2.250789146708097983e-04,1.459130966938522087e-04,-1.396972986332903604e-03,-4.287813055856575135e-04
1.574381494015635735e-02,-2.232903756405906935e-04,1.415468555295384782e-04,-1.404143663015836301e-03,-4.277004200846095555e-04
1.574464378651431809e-02,-2.239848915894789114e-04,1.426082912673639204e-04,-1.399986870305106393e-03,-4.282759630685551225e-04
1.574737951998711472e-02,-2.260929791546122114e-04,1.458511647967919726e-04,-1.396410432985860329e-03,-4.288861711530397793e-04
1.574333795719674509e-02,-2.232584227876446793e-04,1.406671089495033905e-04,-1.394803253032921020e-03,-4.288916957464650897e-04
1.574529883645194028e-02,-2.239330853630503132e-04,1.436645088058096308e-04,-1.396610948478284797e-03,-4.287494937922920737e-04
1.574411390215877532e-02,-2.237016608550585883e-04,1.417858590688707396e-04,-1.393480825863404899e-03,-4.291089969529910124e-04
1.575120622927107458e-02,-2.226307141332161863e-04,1.348913955395602182e-04,-1.221846801673051250e-03,-4.525429310609231344e-04
1.578513853047113988e-02,-2.105273210981622588e-04,1.026768265559569295e-04,-8.624588418626122572e-04,-5.083031427433792795e-04
1.583362117313855469e-02,-1.932060483004310577e-04,6.596948914585673140e-05,-9.612441230353082743e-04,-4.790834616248061369e-04
1.590358004129263647e-02,-1.631761658460857364e-04,7.130039973994506016e-06,-7.908417963676260586e-04,-5.793471472120365279e-04
1.600708754308942383e-02,-1.138624231702588458e-04,-7.001008792731624130e-05,-8.068174710306485510e-04,-5.486644177456198113e-04
1.602086196365221787e-02,-8.712785752452414847e-05,-1.020569212134905270e-04,-3.466530169134921890e-04,-6.541844160151451129e-04
1.605503608562850598e-02,-6.477785461257884491e-05,-1.605319786309104108e-04,1.143946254291799383e-04,-7.357555191022507055e-04
1.616941241956500533e-02,7.642547155222240425e-06,-2.720998971461972143e-04,4.794310690976848741e-04,-8.516933198510554101e-04
1.654177454573473385e-02,1.678827013953233891e-04,-3.604895762597848147e-04,2.852151523435294059e-04,-8.735320673474835989e-04
1.666275372609969316e-02,2.573506251199739539e-04,-4.175746814257484392e-04,4.757697414991085517e-04,-9.756740273410293394e-04
1.698453939145920175e-02,4.002291808130583662e-04,-4.633958548261973669e-04,7.411792659424241286e-04,-1.085997647879715592e-03
1.715886352585569916e-02,4.893096358923643184e-04,-4.862768244248406283e-04,8.217455254854620292e-04,-1.180285480278164562e-03
1.746431150374781402e-02,6.085144954692303090e-04,-4.878781514185161466e-04,1.180638468104001871e-03,-1.340450017356222120e-03
1.770344473898235321e-02,7.067356434891270030e-04,-4.372131086573814219e-04,1.456756106933353688e-03,-1.524133571349492022e-03
1.794442988576172224e-02,7.633867788520309504e-04,-3.368235627069864589e-04,1.869614577311960084e-03,-1.709731813531744065e-03
1.816883656914849987e-02,8.158176274611762639e-04,-1.582845191286976481e-04,2.028293607211984709e-03,-1.894544613947473765e-03
1.834744597666038840e-02,7.493251853616645069e-04,6.997071363759973421e-05,2.537907537236711118e-03,-2.126286487713551637e-03
1.846286297869911136e-02,6.524516611816445549e-04,3.207196036560086604e-04,3.125812928048671280e-03,-2.271775130626656376e-03
1.852445443063552993e-02,2.685473935199332216e-04,7.619005864489728592e-04,4.337445595104319658e-03,-2.688211120462857817e-03
1.847923853157821400e-02,-3.011192510887578328e-04,1.125371326764737024e-03,5.636672138081716757e-03,-2.854906087964296808e-03
1.836502568544621031e-02,-1.030701824546203854e-03,1.360197202167561176e-03,6.286801830461729614e-03,-3.634047993772655805e-03
1.816676825382517596e-02,-1.684602807574550089e-03,1.416457174020399308e-03,6.552116445248316705e-03,-4.394249229194568951e-03
1.784537513114727719e-02,-2.462516908486602450e-03,1.189468780002622770e-03,6.809146200464957430e-03,-5.204346757212141399e-03
1.744696151811969340e-02,-3.070895051920213489e-03,7.735121393269690868e-04,6.570223101398557121e-03,-5.579659995727613911e-03
1.705590649795359418e-02,-3.487732516165694720e-03,1.528890750442099609e-04,6.015871967720530337e-03,-5.911206550567580688e-03
1.672752920362555878e-02,-3.601546724472962698e-03,-4.122949244486235070e-04,5.136215967126189427e-03,-5.905830953000172634e-03
1.638224209839286849e-02,-3.222240869620708690e-03,-1.200606257471031370e-03,4.183507623027003623e-03,-6.301259622124845590e-03
1.602537349914515824e-02,-3.273641876116184252e-03,-1.140957696043107652e-03,2.349982951816140253e-03,-5.264171863105799286e-03
1.564443978202657848e-02,-2.634029378290779749e-03,-1.819241418931688472e-03,2.217658576905546619e-04,-4.266667048877730017e-03
1.497777807380666279e-02,-2.004982608702984056e-03,-2.289891632223358797e-03,-2.810844744717301558e-03,-2.617486396331993731e-03
1.459719582807997816e-02,-1.069733857535912951e-03,-2.482713546088250681e-03,-4.847173766130959648e-03,-5.509578617530696502e-04
1.428157834667903581e-02,-5.744350087026449262e-04,-2.875752808072651844e-03,-5.965533661221000990e-03,1.520874860674018350e-03
1.438140576468653967e-02,7.149302638535575067e-04,-3.165797260901959901e-03,-5.902080228878925014e-03,1.275691263750970087e-03
1.421540840920108156e-02,6.174142285473525329e-04,-2.908913002896103012e-03,-6.816406917465252756e-03,1.157891881417224883e-03
1.417789020700976552e-02,1.740128532974898230e-03,-2.240018720896096160e-03,-7.751222652482734829e-03,1.469680360922006809e-03
1.398554683987831074e-02,2.083188460451629656e-03,-1.943087361967882993e-03,-8.821647208498487741e-03,2.319291275005616604e-03
1.381883909979447073e-02,2.759246121020250166e-03,-8.469658114179771946e-05,-9.030023612657795892e-03,2.506998684816941735e-03
1.367394806438027195e-02,2.592371665258848441e-03,7.954441642661591290e-04,-8.558043960669668368e-03,3.757816854173113511e-03
1.364476166232050751e-02,2.110690827762237796e-03,1.467300689620398921e-03,-7.811007634646746633e-03,4.884388065810803779e-03
1.355784489199097879e-02,1.667811196829744724e-03,2.317149432757627595e-03,-7.924302153559451001e-03,6.558890946072536664e-03
1.360259603788580192e-02,1.217523111837869780e-03,2.968428521054205377e-03,-7.095617521627676193e-03,6.986035989803148979e-03
1.355112437910865018e-02,3.316998005205332677e-05,3.424324964577029652e-03,-6.560101697914318825e-03,7.287062235818672282e-03
1.360591200411946818e-02,-6.104556599080722878e-04,3.410316981501553251e-03,-6.358016631329388262e-03,5.989646583614156514e-03
1.367084941624431907e-02,-1.601690631137091606e-03,3.369351311014147192e-03,-6.443178923634893321e-03,4.261504502119001052e-03
1.380958816288642248e-02,-2.549231611397590001e-03,3.024011764774928342e-03,-6.703487420792420166e-03,3.759946835409803522e-03
1.385960166967227340e-02,-3.217144158843962196e-03,1.869478794182000267e-03,-6.273484958008483485e-03,3.192498362099306479e-03
1.407549396226129984e-02,-3.393124454497479549e-03,-1.190668905978707479e-04,-6.266854847731965009e-03,4.605748286853556320e-03
1.421320879043454742e-02,-3.813624491466319297e-03,-3.746039116942285661e-04,-6.352385953756307761e-03,4.272757844968517321e-03
1.435953489390284256e-02,-2.742761378426294017e-03,-2.198606371546146798e-03,-5.773916381848123031e-03,6.629678792844029972e-03
1.441232201665636897e-02,-1.723497799920226678e-03,-3.254419349915719812e-03,-5.066744350603409781e-03,7.256094216956785262e-03
1.448878740052759843e-02,-3.029448015211768817e-04,-3.642789774534902804e-03,-4.647141728208467083e-03,6.100885755586282246e-03
1.452187413155069280e-02,1.260704604311609512e-03,-2.898443507126240420e-03,-4.770088522294961206e-03,3.380910429197960584e-03
1.459304968786663721e-02,2.056518020605689698e-03,-2.071101738541259504e-03,-4.176254865406845047e-03,2.024183638171764277e-03
1.464169747302764869e-02,2.536763586576080282e-03,-8.862939900673345601e-04,-3.449627091575204266e-03,1.522409322928490981e-03
1.472572528218355110e-02,2.501936854590690925e-03,9.537407744080534299e-04,-2.370810860566828406e-03,2.061447320355917247e-03
1.471091250802139538e-02,1.981928915258992716e-03,2.058802739471826855e-03,-1.544877713018478951e-03,2.419479296908824337e-03
1.485438548633030015e-02,9.076324047820856847e-04,3.016525995105451968e-03,-8.069219852635809483e-04,2.149388558628730420e-03
1.488407309001587436e-02,-2.111610114601952736e-05,3.139077013154666258e-03,-8.170665601777304552e-04,1.615850096062658751e-03
1.490591266351472093e-02,-1.299315995089782381e-03,2.821634831474091783e-03,-6.623076106932712344e-04,2.583713681408695922e-04
1.495868423986252901e-02,-2.246274688313994704e-03,1.526652949369593226e-03,-1.470496574745416146e-03,-1.231355622171722295e-03
1.492177757042275829e-02,-2.428397505489335393e-03,2.224553529623704150e-04,-6.881474992873866728e-04,-1.165954651692561539e-03
1.495703981992334633e-02,-1.992954393469918012e-03,-1.058102622765660005e-03,-6.141996818623347756e-04,2.610287871929340016e-04
1.496206302539717162e-02,-1.218400589853898489e-03,-1.666085255061032066e-03,-6.984276717621999567e-04,9.490308524484726083e-04
1.498313029184887395e-02,-4.015068101949997815e-04,-1.969589344309400757e-03,-9.484063057785064102e-04,8.130041302813311712e-04
1.504864139259362750e-02,5.262941311194270153e-04,-1.716933272958762928e-03,-1.419943250719830864e-03,-4.075795468472875405e-04
1.508327714743154351e-02,1.082841285651810334e-03,-1.093965313434561203e-03,-2.052864542271755008e-03,-5.183030721760810986e-04
1.516714526405264080e-02,1.476932596943584218e-03,-4.366115548761295793e-04,-1.877759565209376376e-03,-5.168946621906843949e-04
1.515832343826632733e-02,1.294636527952650398e-03,5.650562321772429047e-04,-1.400946696979319664e-03,-4.029342588563182993e-04
1.515707463144537470e-02,6.494363745274998141e-04,1.355683111606178614e-03,-5.715716746834740127e-04,4.387394191426199734e-04
1.513951414543496243e-02,-2.292654615470020416e-04,1.594289014350847153e-03,3.400992975142050150e-04,2.932339039769388798e-04
1.510902165965430019e-02,-7.921172983131074576e-04,1.089401831587647742e-03,1.957109873554757889e-03,-9.981757701877428095e-04
1.519548559441697907e-02,-1.091138993307605399e-03,8.620108710704505470e-04,3.108792127618943820e-04,-1.283500881777043662e-03
1.522990811007596777e-02,-1.213562515901378969e-03,1.140142740331488708e-04,8.367826996409583127e-05,-1.217930388908826248e-03
1.524559198763952503e-02,-1.018618678185358130e-03,-4.993138722388165826e-04,-6.106245456489673481e-04,-7.900930482844216668e-04
1.524534027456201160e-02,-4.222260651397517664e-04,-7.920797511207321303e-04,-2.747185750799801857e-04,-3.200489675796892451e-04
1.525688648666989958e-02,1.432994507535658895e-05,-5.570303109174084893e-04,-9.668127772904052709e-04,-1.204969456220080556e-03
1.529715574868557339e-02,2.371930873848227027e-04,-5.091208149384926149e-04,-8.905246398212364250e-04,-1.093635391160837798e-03
1.532439122582060498e-02,3.706465611459519994e-04,-8.088261784164845733e-06,-5.869436808885388369e-04,-1.064878545727526325e-03
1.530889970481248002e-02,2.561215466507842597e-04,4.275919415646127421e-04,5.240483456756185626e-05,-1.040168849523084209e-03
1.531948482038332331e-02,8.020480165740414853e-06,5.810352989965269013e-04,-2.181242274743982459e-05,-1.119685428001846459e-03
1.535493102521836954e-02,-2.808061034368993804e-04,6.224163151547395297e-04,-1.047430080323917025e-03,-1.234572805318660685e-03
1.536032626207626400e-02,-5.462863357207205315e-04,3.262631497812426150e-04,-3.528888629358273277e-04,-1.403780490168344370e-03
1.536127766556343727e-02,-5.626177811554461655e-04,5.614033926739046821e-05,8.040581121199372140e-04,-1.559388513070899228e-03
1.534177076405698892e-02,-3.944015841792360795e-04,-1.365892308065610680e-04,3.685401417773658157e-03,-2.642378453165593073e-03
1.537250126281525416e-02,-2.418070927126760483e-04,-1.661845812359929498e-04,6.902017589710076652e-04,-2.255221695153405721e-03
1.537709900869905881e-02,-6.127916810845251310e-05,-8.032556161127331579e-05,5.106112726404508050e-04,-2.043317287977682289e-03
1.538469766279541157e-02,-1.414883383800603690e-05,9.165163562099997341e-05,-1.991654257392879617e-04,-1.614701656726827287e-03
1.536250386944616568e-02,-8.488340140217847079e-05,2.561539946711183778e-04,1.360545382736154081e-03,-1.956730906703969992e-03
1.574931683576501901e-02,-2.271699791538243386e-04,1.482722559831266154e-04,-1.221652977421301385e-03,-4.528111975457304911e-04
1.577628370521390669e-02,-2.476406015598554573e-04,1.795026602520801448e-04,-9.333697469780308361e-04,-4.978432985886234279e-04
1.581849797436709129e-02,-2.821195471820642535e-04,2.228666705838128204e-04,-1.076893529195128681e-03,-4.764063420098080259e-04
1.588421734013908612e-02,-3.377455248262051994e-04,2.857962484799592639e-04,-9.673033159681509270e-04,-5.012750384379031704e-04
1.596632311855252298e-02,-4.122031479949382279e-04,3.605244041545804410e-04,-1.211054740688899140e-03,-4.553170450295566940e-04
1.604776935359673515e-02,-4.808041147661707825e-04,4.029900492960413047e-04,-1.212264421566380335e-03,-4.747062288794333417e-04
1.621448238571434816e-02,-6.432160774561230610e-04,5.239153280566015381e-04,-1.272769555237541475e-03,-4.509204304048087435e-04
1.633145621257106259e-02,-7.405928648855310183e-04,5.445134305491984485e-04,-1.240530682360051597e-03,-4.673374759377604631e-04
1.652630770482881040e-02,-9.157562394209398798e-04,6.109292376010506693e-04,-1.217993702127331433e-03,-4.744138458342949381e-04
1.671331496443206541e-02,-1.071532210513476699e-03,6.143242741429972252e-04,-1.192491496925023649e-03,-4.677509736533495810e-04
1.692785040942233060e-02,-1.237262829539724929e-03,6.060462777158446288e-04,-9.808121315003743516e-04,-5.605661589788029676e-04
1.718131867073378893e-02,-1.423141346878459713e-03,5.605157683055285011e-04,-7.507691619217248154e-04,-5.914626473967134505e-04
1.743165737784955691e-02,-1.576486346252763430e-03,4.332029615239250866e-04,-3.244590239995087384e-04,-7.158815979043621144e-04
1.771945202623720003e-02,-1.735153068980924401e-03,2.618263304737834807e-04,1.886319007699407643e-04,-8.289905032061416212e-04
1.798081106703948093e-02,-1.820799099619691951e-03,-1.434339004775294428e-05,8.698012773110687639e-04,-1.031019807737938374e-03
1.825207278482061241e-02,-1.878116171193346812e-03,-3.634884092635929861e-04,1.949137663030164934e-03,-1.292459456844313606e-03
1.848284461302612813e-02,-1.829869005606573609e-03,-8.002512605244731757e-04,2.835879406429552690e-03,-1.600242797909259915e-03
1.870308061903892816e-02,-1.704447882703092471e-03,-1.333201735657111838e-03,4.334915985238565160e-03,-2.032759466844042892e-03
1.887145002241151157e-02,-1.391340041808478579e-03,-2.047617154646927482e-03,6.140263503819445336e-03,-2.549958510478409282e-03
1.898280849891063535e-02,-7.566109391746929933e-04,-2.752594665372626054e-03,7.474071836688142914e-03,-3.198907089547179099e-03
1.900969761501734856e-02,1.105166696947310230e-04,-3.415142752391090754e-03,9.322420782906017458e-03,-3.654704127200114529e-03
1.896580981992720266e-02,1.492651166961574778e-03,-3.884549136106470440e-03,1.111697612809762516e-02,-4.362200432517947778e-03
1.886407546725741430e-02,2.860409443629073969e-03,-3.913552926311802266e-03,1.221852479383788055e-02,-6.003073661610840162e-03
1.865994346048737221e-02,4.384659985665897812e-03,-3.357365441117026329e-03,1.344408799351211672e-02,-7.659610140212547158e-03
1.845340847796297923e-02,5.403853433606898779e-03,-2.276611765596758732e-03,1.275826851788538184e-02,-9.864409190914743414e-03
1.816887303671091067e-02,6.218794732752358501e-03,-6.178948492383205251e-04,1.238855168851863038e-02,-1.146587199467219258e-02
1.788479278196883349e-02,6.381150319571873668e-03,1.342660817233050623e-03,1.122258206352636477e-02,-1.257430316938026871e-02
